FIPS Code,State/Area,Year,Month,Total Civilian Non-Institutional Population in State/Area,Total Civilian Labor Force in State/Area,Percent (%) of State/Area's Population,Total Employment in State/Area,Percent (%) of Labor Force Employed in State/Area,Total Unemployment in State/Area,Percent (%) of Labor Force Unemployed in State/Area,Date
39,Ohio,2020,2,9305925.0,5909682.0,63.5,5642009.0,60.6,267673.0,4.5,2020-02-01
40,Oklahoma,2020,2,3016323.0,1833477.0,60.8,1775459.0,58.9,58018.0,3.2,2020-02-01
41,Oregon,2020,2,3420722.0,2086293.0,61.0,2011877.0,58.8,74416.0,3.6,2020-02-01
42,Pennsylvania,2020,2,10431714.0,6552353.0,62.8,6251276.0,59.9,301077.0,4.6,2020-02-01
44,Rhode Island,2020,2,894070.0,574053.0,64.2,553183.0,61.9,20870.0,3.6,2020-02-01
45,South Carolina,2020,2,4025392.0,2328820.0,57.9,2260600.0,56.2,68220.0,2.9,2020-02-01
46,South Dakota,2020,2,671367.0,464574.0,69.2,453018.0,67.5,11556.0,2.5,2020-02-01
47,Tennessee,2020,2,5421632.0,3330049.0,61.4,3214810.0,59.3,115239.0,3.5,2020-02-01
48,Texas,2020,2,21994172.0,14049555.0,63.9,13547699.0,61.6,501856.0,3.6,2020-02-01
49,Utah,2020,2,2396627.0,1636410.0,68.3,1595731.0,66.6,40679.0,2.5,2020-02-01
50,Vermont,2020,2,533480.0,351283.0,65.8,343598.0,64.4,7685.0,2.2,2020-02-01
51,Virginia,2020,2,6733711.0,4418731.0,65.6,4291042.0,63.7,127689.0,2.9,2020-02-01
53,Washington,2020,2,6079596.0,3977324.0,65.4,3827847.0,63.0,149477.0,3.8,2020-02-01
54,West Virginia,2020,2,1443592.0,793206.0,54.9,751009.0,52.0,42197.0,5.3,2020-02-01
55,Wisconsin,2020,2,4683615.0,3097630.0,66.1,3001811.0,64.1,95819.0,3.1,2020-02-01
56,Wyoming,2020,2,448660.0,295291.0,65.8,281593.0,62.8,13698.0,4.6,2020-02-01
1,Alabama,2020,3,3940083.0,2246584.0,57.0,2170896.0,55.1,75688.0,3.4,2020-03-01
2,Alaska,2020,3,543768.0,349856.0,64.3,330889.0,60.9,18967.0,5.4,2020-03-01
4,Arizona,2020,3,5622590.0,3476237.0,61.8,3304570.0,58.8,171667.0,4.9,2020-03-01
5,Arkansas,2020,3,2332789.0,1365968.0,58.6,1299745.0,55.7,66223.0,4.8,2020-03-01
6,California,2020,3,31145988.0,19310026.0,62.0,18245996.0,58.6,1064030.0,5.5,2020-03-01
37,Los Angeles County,2020,3,8066915.0,5021767.0,62.3,4714540.0,58.4,307227.0,6.1,2020-03-01
8,Colorado,2020,3,4564019.0,3127030.0,68.5,3022075.0,66.2,104955.0,3.4,2020-03-01
9,Connecticut,2020,3,2916764.0,1927122.0,66.1,1851737.0,63.5,75385.0,3.9,2020-03-01
10,Delaware,2020,3,789940.0,487300.0,61.7,462872.0,58.6,24428.0,5.0,2020-03-01
11,District of Columbia,2020,3,564735.0,402863.0,71.3,379477.0,67.2,23386.0,5.8,2020-03-01
12,Florida,2020,3,17399120.0,10142457.0,58.3,9733440.0,55.9,409017.0,4.0,2020-03-01
13,Georgia,2020,3,8254670.0,5183442.0,62.8,4989980.0,60.5,193462.0,3.7,2020-03-01
15,Hawaii,2020,3,1127569.0,690734.0,61.3,675985.0,60.0,14749.0,2.1,2020-03-01
16,Idaho,2020,3,1407536.0,899358.0,63.9,874605.0,62.1,24753.0,2.8,2020-03-01
17,Illinois,2020,3,10116984.0,6434112.0,63.6,6108846.0,60.4,325266.0,5.1,2020-03-01
18,Indiana,2020,3,5273039.0,3301532.0,62.6,3184139.0,60.4,117393.0,3.6,2020-03-01
19,Iowa,2020,3,2488476.0,1709030.0,68.7,1663583.0,66.9,45447.0,2.7,2020-03-01
20,Kansas,2020,3,2242894.0,1500078.0,66.9,1453873.0,64.8,46205.0,3.1,2020-03-01
21,Kentucky,2020,3,3514811.0,2049594.0,58.3,1964589.0,55.9,85005.0,4.1,2020-03-01
22,Louisiana,2020,3,3579487.0,2114424.0,59.1,1973636.0,55.1,140788.0,6.7,2020-03-01
23,Maine,2020,3,1123342.0,693833.0,61.8,671612.0,59.8,22221.0,3.2,2020-03-01
24,Maryland,2020,3,4858395.0,3362349.0,69.2,3245239.0,66.8,117110.0,3.5,2020-03-01
25,Massachusetts,2020,3,5740851.0,3781020.0,65.9,3662178.0,63.8,118842.0,3.1,2020-03-01
26,Michigan,2020,3,8049869.0,4909618.0,61.0,4727009.0,58.7,182609.0,3.7,2020-03-01
27,Minnesota,2020,3,4466419.0,3115711.0,69.8,3003742.0,67.3,111969.0,3.6,2020-03-01
28,Mississippi,2020,3,2277264.0,1273409.0,55.9,1198781.0,52.6,74628.0,5.9,2020-03-01
29,Missouri,2020,3,4816047.0,3079549.0,63.9,2970104.0,61.7,109445.0,3.6,2020-03-01
30,Montana,2020,3,860042.0,545355.0,63.4,526397.0,61.2,18958.0,3.5,2020-03-01
31,Nebraska,2020,3,1498442.0,1055316.0,70.4,1008463.0,67.3,46853.0,4.4,2020-03-01
32,Nevada,2020,3,2444843.0,1545207.0,63.2,1433426.0,58.6,111781.0,7.2,2020-03-01
33,New Hampshire,2020,3,1135362.0,769939.0,67.8,750281.0,66.1,19658.0,2.6,2020-03-01
34,New Jersey,2020,3,7380793.0,4742018.0,64.2,4546335.0,61.6,195683.0,4.1,2020-03-01
35,New Mexico,2020,3,1660309.0,948526.0,57.1,892437.0,53.8,56089.0,5.9,2020-03-01
36,New York,2020,3,16252371.0,9867923.0,60.7,9448828.0,58.1,419095.0,4.2,2020-03-01
51000,New York city,2020,3,7121609.0,4284461.0,60.2,4090065.0,57.4,194396.0,4.5,2020-03-01
37,North Carolina,2020,3,8167073.0,4785018.0,58.6,4594402.0,56.3,190616.0,4.0,2020-03-01
38,North Dakota,2020,3,593059.0,410959.0,69.3,400752.0,67.6,10207.0,2.5,2020-03-01
39,Ohio,2020,3,9306612.0,5820292.0,62.5,5542627.0,59.6,277665.0,4.8,2020-03-01
40,Oklahoma,2020,3,3017616.0,1829534.0,60.6,1770475.0,58.7,59059.0,3.2,2020-03-01
41,Oregon,2020,3,3422918.0,2083882.0,60.9,2006927.0,58.6,76955.0,3.7,2020-03-01
42,Pennsylvania,2020,3,10432087.0,6536470.0,62.7,6220991.0,59.6,315479.0,4.8,2020-03-01
44,Rhode Island,2020,3,894304.0,569682.0,63.7,548795.0,61.4,20887.0,3.7,2020-03-01
45,South Carolina,2020,3,4029376.0,2322570.0,57.6,2251335.0,55.9,71235.0,3.1,2020-03-01
46,South Dakota,2020,3,671724.0,463143.0,68.9,452018.0,67.3,11125.0,2.4,2020-03-01
47,Tennessee,2020,3,5425991.0,3317696.0,61.1,3200642.0,59.0,117054.0,3.5,2020-03-01
48,Texas,2020,3,22021106.0,13893417.0,63.1,13195580.0,59.9,697837.0,5.0,2020-03-01
49,Utah,2020,3,2400805.0,1633767.0,68.1,1592987.0,66.4,40780.0,2.5,2020-03-01
50,Vermont,2020,3,533600.0,350738.0,65.7,342234.0,64.1,8504.0,2.4,2020-03-01
51,Virginia,2020,3,6736592.0,4422545.0,65.6,4282186.0,63.6,140359.0,3.2,2020-03-01
53,Washington,2020,3,6085736.0,3941485.0,64.8,3703432.0,60.9,238053.0,6.0,2020-03-01
54,West Virginia,2020,3,1442928.0,790450.0,54.8,748164.0,51.9,42286.0,5.3,2020-03-01
55,Wisconsin,2020,3,4685163.0,3088431.0,65.9,2994584.0,63.9,93847.0,3.0,2020-03-01
56,Wyoming,2020,3,448857.0,294693.0,65.7,280490.0,62.5,14203.0,4.8,2020-03-01
1,Alabama,2020,4,3942140.0,2184411.0,55.4,1883575.0,47.8,300836.0,13.8,2020-04-01
2,Alaska,2020,4,543715.0,335456.0,61.7,296559.0,54.5,38897.0,11.6,2020-04-01
4,Arizona,2020,4,5631685.0,3393061.0,60.2,2924531.0,51.9,468530.0,13.8,2020-04-01
5,Arkansas,2020,4,2333703.0,1346793.0,57.7,1210815.0,51.9,135978.0,10.1,2020-04-01
6,California,2020,4,31152310.0,18698851.0,60.0,15688440.0,50.4,3010411.0,16.1,2020-04-01
37,Los Angeles County,2020,4,8064893.0,4810873.0,59.7,3974269.0,49.3,836604.0,17.4,2020-04-01
8,Colorado,2020,4,4569280.0,2997836.0,65.6,2662413.0,58.3,335423.0,11.2,2020-04-01
9,Connecticut,2020,4,2917103.0,1830788.0,62.8,1678890.0,57.6,151898.0,8.3,2020-04-01
10,Delaware,2020,4,790826.0,470723.0,59.5,409219.0,51.7,61504.0,13.1,2020-04-01
11,District of Columbia,2020,4,564855.0,391628.0,69.3,347542.0,61.5,44086.0,11.3,2020-04-01
12,Florida,2020,4,17417100.0,9372023.0,53.8,8121114.0,46.6,1250909.0,13.3,2020-04-01
13,Georgia,2020,4,8262952.0,4947003.0,59.9,4329558.0,52.4,617445.0,12.5,2020-04-01
15,Hawaii,2020,4,1127619.0,649436.0,57.6,503516.0,44.7,145920.0,22.5,2020-04-01
16,Idaho,2020,4,1410704.0,885500.0,62.8,781359.0,55.4,104141.0,11.8,2020-04-01
17,Illinois,2020,4,10115879.0,6257113.0,61.9,5113022.0,50.5,1144091.0,18.3,2020-04-01
18,Indiana,2020,4,5275861.0,3212876.0,60.9,2669400.0,50.6,543476.0,16.9,2020-04-01
19,Iowa,2020,4,2489429.0,1687201.0,67.8,1500822.0,60.3,186379.0,11.0,2020-04-01
20,Kansas,2020,4,2243605.0,1488328.0,66.3,1308191.0,58.3,180137.0,12.1,2020-04-01
21,Kentucky,2020,4,3515893.0,2038557.0,58.0,1697831.0,48.3,340726.0,16.7,2020-04-01
22,Louisiana,2020,4,3579404.0,1976206.0,55.2,1708721.0,47.7,267485.0,13.5,2020-04-01
23,Maine,2020,4,1123979.0,654661.0,58.2,593939.0,52.8,60722.0,9.3,2020-04-01
24,Maryland,2020,4,4860140.0,3199999.0,65.8,2912672.0,59.9,287327.0,9.0,2020-04-01
25,Massachusetts,2020,4,5743173.0,3509078.0,61.1,2885860.0,50.2,623218.0,17.8,2020-04-01
26,Michigan,2020,4,8051219.0,4561790.0,56.7,3525458.0,43.8,1036332.0,22.7,2020-04-01
27,Minnesota,2020,4,4469031.0,2995933.0,67.0,2730746.0,61.1,265187.0,8.9,2020-04-01
28,Mississippi,2020,4,2277254.0,1207674.0,53.0,1019571.0,44.8,188103.0,15.6,2020-04-01
29,Missouri,2020,4,4817854.0,2926978.0,60.8,2587209.0,53.7,339769.0,11.6,2020-04-01
30,Montana,2020,4,860895.0,537056.0,62.4,472883.0,54.9,64173.0,11.9,2020-04-01
31,Nebraska,2020,4,1499277.0,1044553.0,69.7,958924.0,64.0,85629.0,8.2,2020-04-01
32,Nevada,2020,4,2448863.0,1469449.0,60.0,1021012.0,41.7,448437.0,30.5,2020-04-01
33,New Hampshire,2020,4,1136156.0,742138.0,65.3,623667.0,54.9,118471.0,16.0,2020-04-01
34,New Jersey,2020,4,7384257.0,4478993.0,60.7,3808817.0,51.6,670176.0,15.0,2020-04-01
35,New Mexico,2020,4,1661423.0,899628.0,54.1,818326.0,49.3,81302.0,9.0,2020-04-01
36,New York,2020,4,16252794.0,9119448.0,56.1,7690871.0,47.3,1428577.0,15.7,2020-04-01
51000,New York city,2020,4,7120607.0,3708237.0,52.1,3237428.0,45.5,470809.0,12.7,2020-04-01
37,North Carolina,2020,4,8174693.0,4625138.0,56.6,3969148.0,48.6,655990.0,14.2,2020-04-01
38,North Dakota,2020,4,593291.0,410498.0,69.2,374787.0,63.2,35711.0,8.7,2020-04-01
39,Ohio,2020,4,9308884.0,5534863.0,59.5,4623650.0,49.7,911213.0,16.5,2020-04-01
40,Oklahoma,2020,4,3019230.0,1803349.0,59.7,1577690.0,52.3,225659.0,12.5,2020-04-01
41,Oregon,2020,4,3425714.0,2035720.0,59.4,1756401.0,51.3,279319.0,13.7,2020-04-01
42,Pennsylvania,2020,4,10434160.0,6344987.0,60.8,5321445.0,51.0,1023542.0,16.1,2020-04-01
44,Rhode Island,2020,4,894687.0,545276.0,60.9,447938.0,50.1,97338.0,17.9,2020-04-01
45,South Carolina,2020,4,4033859.0,2322650.0,57.6,2049869.0,50.8,272781.0,11.7,2020-04-01
46,South Dakota,2020,4,672204.0,463618.0,69.0,422939.0,62.9,40679.0,8.8,2020-04-01
47,Tennessee,2020,4,5430855.0,3191792.0,58.8,2689150.0,49.5,502642.0,15.7,2020-04-01
48,Texas,2020,4,22050219.0,13300732.0,60.3,11597567.0,52.6,1703165.0,12.8,2020-04-01
